District,Crop,Season,Area (hectares),Yield (quintals),Production (metric tons),Average_Price,Price_Volatility,Price_Trend,Cost_of_Cultivation,Disease_Risk,Disease_Count,Weather_Risk,Yield_Score,Price_Level_Score,Price_Trend_Score,Price_Score,Price_Stability_Score,Cost_Score,Disease_Score,Weather_Score,Risk_Adjusted_Score,Data_Coverage,Rank
Jaipur,Fennel,Kharif,15479.5691759922,44.80485414344646,6935.598391337203,2471.8541445468645,384.4118601479391,-20.275982504749763,,,,9.014809614544701,61.09114828115935,38.94781900509448,46.29350615730028,41.886093865976804,20.173930382856582,,,50,45.56812720121824,66.66666666666666,27.0
Sri Ganganagar,Citrus,Kharif,18797.1235225941,31.700650977681708,5958.810521741265,2428.3367514203997,416.38292640290416,-107.82273387001561,,,,,28.45811840032406,27.47258984978287,33.30480608666161,29.805476344534366,8.345013864960208,,,50,29.103169264975897,66.66666666666666,51.0
Jaipur,Cumin,Rabi,17908.37160158021,35.01365971752969,6270.376293528017,2560.745512353732,311.61613444070485,341.7178303923261,,,,9.014809614544701,36.70841121365426,62.38784475637406,100.0,77.43270685382444,47.1074882249204,,,50,52.30635654388869,66.66666666666666,20.0
Ajmer,Fenugreek,Kharif,13061.318070468593,56.12485581830605,7330.645935020851,2459.3967608095586,336.8618102587897,-5.9558410298217,,,,,89.2810311938332,35.662894914034844,48.4180855355906,40.76497116265715,37.76688665384755,,,50,58.18438003875582,66.66666666666666,12.0
Udaipur,Chilli,Kharif,11419.08950473056,50.37604310713397,5752.485451345277,2565.603941010463,295.2578382433757,152.0568742817712,,,,,74.96492401738773,63.66897807262543,71.86132854030795,66.94591825969843,53.159864412504625,,,50,63.472525757549754,66.66666666666666,6.0
Hanumangarh,Oilseeds,Kharif,18001.746954128936,25.59988960497462,4608.427347223889,2413.692546468509,238.5835111031641,-140.0562415335624,,,,,13.265563335891231,23.611016452407267,28.522545674511683,25.575628141249034,74.12869538933825,,,50,36.0677610274978,66.66666666666666,42.0
Kota,Cotton,Rabi,19177.395900192987,47.45603099132701,9100.83094172506,2495.961547812856,307.8006086489773,183.68369200673132,91569.22,46.875,2.0,,67.69329968264944,45.30477094871921,76.55357860341249,57.80429401059652,48.5191876565969,65.08482408843429,62.65664160401001,50,59.29044964493735,100.0,9.0
Udaipur,Fennel,Rabi,15866.080887839573,31.35178599172657,4974.299725229693,2543.258940436375,330.1459237111207,310.4078807126678,,,,,27.5893497032091,57.77675926902949,95.35476143575991,72.80796013572166,40.25168527402816,,,50,46.662242992067775,66.66666666666666,33.0
Ajmer,Sugarcane,Kharif,14597.073775588357,48.32675721849371,7054.292404532998,2496.761937413637,371.7014042161029,38.96302850322494,,,,,69.86164480289236,45.51582803239601,55.082384493328654,49.34245061676907,24.876648800911894,,,50,51.42053152561825,66.66666666666666,22.0
Udaipur,Guava,Kharif,17380.466161656637,32.708214739175695,5684.840194824421,2627.1128861523953,168.65883181758016,122.41373154589571,,,,,30.96722619724681,79.88845239991265,67.46338248128173,74.91842443246028,100.0,,,50,60.30065524773835,66.66666666666666,8.0
Bhilwara,Gram,Kharif,18913.02072863446,21.962600123464878,4153.791113898009,2540.6647921373474,303.3902739725327,190.92082041466003,46863.89,,,,4.207723280003461,57.09270068795382,77.62730080095115,65.30654073315276,50.150959343146276,93.81821196798955,,50,48.0095718481131,83.33333333333334,34.0
Nagaur,Cumin,Rabi,18097.63861302497,40.952385756916094,7411.414777698586,2561.3516865774504,264.64972231186954,-113.19591514427711,,,,,51.49745422877612,62.54768861708045,32.50762470747631,50.531663053238795,64.48450542499049,,,50,53.53782930878716,66.66666666666666,23.0
Ajmer,Chilli,Rabi,11727.100709354405,44.769456966572896,5250.159305501085,2608.7949394649886,264.64068803063975,-128.41063236395053,,,,,61.00299968364447,75.05813925863812,30.250323373684896,57.13501290465683,64.4878480022325,,,50,58.46790626956981,66.66666666666666,4.0
Alwar,Chilli,Kharif,11682.885994542194,34.56841518299415,4038.588535949221,2570.32437740795,301.7631417217884,86.76888345629207,,,,,35.599631227875626,64.91372380490816,62.17500531503285,63.818236408958036,50.752979038208615,,,50,49.035335925989074,66.66666666666666,21.0
Kota,Pulses,Rabi,14075.897147442776,36.18381391608939,5093.196430850829,2492.3657509338323,221.86103658887066,146.55688084479675,,,,,39.622413419186685,44.35658471286537,71.04533292620128,55.03208399819974,80.31581324849027,,,50,53.945856188946884,66.66666666666666,16.0
Nagaur,Tomato,Rabi,18930.926238358825,37.50272414279775,7099.613044848228,2447.7009755664544,398.67573607729423,32.876150679443946,,56.666666666666664,4.0,,42.90685859253053,32.57879896587217,54.1793169415716,41.21900615615194,14.89646493192653,,3.759398496240607,50,34.21285349267772,83.33333333333334,51.0
Kota,Mustard,Kharif,13313.495920265092,32.61869809818563,4342.689040545532,2384.9080130746947,310.1454691446306,154.8290104522878,,,,,30.74430541501318,16.02073833388955,72.2726110232362,38.52148740962821,47.65161699667595,,,50,40.050821846907105,66.66666666666666,32.0
Kota,Mango,Rabi,9949.685423337149,23.093666195094418,2297.747139127448,2420.5607348352382,229.76267835915658,-55.271002414770166,,,,,7.0243854185388965,25.42210920699903,41.10153945963453,31.69388130805323,77.39229921521903,,,50,36.27162333137097,66.66666666666666,48.0
Sri Ganganagar,Bajra,Rabi,17894.554899292372,45.7734957468812,8190.963325750915,2389.0132934877433,326.88810338919103,197.05452097240195,37245.85,,,,63.50332931871283,17.10327177861227,78.53731511473444,41.676889113061144,41.45704027567524,100.0,,50,58.810851326268576,83.33333333333334,11.0
Kota,Onion,Rabi,11296.953384360231,26.56231727937325,3000.7326008566592,2616.4830118474365,349.6511976695419,-85.18026394926444,192832.55,57.291666666666664,4.0,,15.662270000119785,77.08542963641491,36.664111213039796,60.91690226706487,33.03496452180643,0.0,0.0,50,28.554192631713885,100.0,52.0
Alwar,Fennel,Kharif,14920.78272912322,36.06777786931919,5381.594771103903,2485.064402963638,352.49435821123166,-40.41453015708105,,,,,39.33345210398068,42.43127083073171,43.30569049041107,42.78103869460345,31.98302873629278,,,50,40.916033433813034,66.66666666666666,34.0
Bhilwara,Pomegranate,Rabi,12571.189440235064,27.04328016792173,3399.6619807629595,2536.6277299521826,268.4667055561834,-58.06310506115809,,,,,16.85999840184206,56.02815590802223,40.687294690127786,49.89181142086446,63.07226675308865,,,50,41.53893586346228,66.66666666666666,40.0
Ajmer,Guava,Rabi,13578.481958787252,47.231800332726536,6413.361486989689,2412.8008382633275,216.4704089676421,-51.84639801066651,,,,,67.13490435790162,23.375879297835656,41.60962409752023,30.669377217709485,82.31028173452884,,,50,57.018858390928834,66.66666666666666,5.0
Hanumangarh,Bajra,Rabi,16638.8527440111,41.94562486435485,6979.270753735309,2344.058933480805,270.949323127899,-83.43510362909235,37245.85,,,,53.970889741172755,5.249124607827964,36.92302846148596,17.91868614929116,62.15372760373745,100.0,,50,54.33279867301338,83.33333333333334,19.0
Ajmer,Maize,Kharif,13690.842328420296,32.44276107366014,4441.687265580925,2513.017791635528,358.7174179668526,-51.35285858715823,63029.7,46.25,2.0,,30.306174373708412,49.80238195738498,41.6828470948904,46.55456801238715,29.68057020243988,83.42798581112653,66.41604010025061,50,47.995344607964554,100.0,28.0
Jodhpur,Pomegranate,Kharif,14734.911122383994,28.095978828246785,4139.917509305987,2537.0215916692996,270.7436360115873,-169.7636134372678,,,,,19.48150437235774,56.132014460539104,24.115070382433196,43.32523682929674,62.229829404917766,,,50,40.49319715958193,66.66666666666666,42.0
Jaipur,Sugarcane,Kharif,14223.611811998691,42.21693899694216,6004.773521833346,2517.906082920902,248.36920773888392,-63.48268798653927,,,,9.014809614544701,54.6465357216125,51.09138983785629,39.88322902203654,46.608125511528385,70.50810333118591,,,50,54.74596604318225,66.66666666666666,8.0
Hanumangarh,Coriander,Kharif,16682.758343823716,34.782581105594055,5802.693951590743,2553.2448768416994,256.60488801339017,4.444493545754708,,,,,36.132962622638956,60.40998015724901,49.96111054028599,56.230432310463804,67.46099900071675,,,50,50.53130262381335,66.66666666666666,18.0
Kota,Mango,Kharif,17090.863213532208,32.84691106582253,5613.820640130302,2420.5607348352382,229.76267835915658,-55.271002414770166,,,,,31.312617772344858,25.42210920699903,41.10153945963453,31.69388130805323,77.39229921521903,,,50,44.367700782639616,66.66666666666666,26.0
Ajmer,Oilseeds,Kharif,18519.37391275993,26.419897079270488,4892.799527476441,2447.799582163897,314.04850300284903,-88.91766259816136,,,,,15.307604967320993,32.60480082904881,36.10961947761954,34.006728288477106,46.20754061501262,,,50,33.41250398903675,66.66666666666666,56.0
Ajmer,Pulses,Rabi,14678.093567987313,45.2928541155821,6648.127506697134,2522.4990034676835,334.52840056174574,-122.27702636882337,,,,,62.30640093491502,52.302510541095394,31.160323657873462,43.84563578780662,38.630220653666726,,,50,50.18701398578678,66.66666666666666,16.0
Nagaur,Chilli,Rabi,10287.371543794505,24.91519358539089,2563.118534984816,2529.6622960006016,285.5387662456558,0.00031933499111031616,,,,,11.560484027846114,54.19142017965962,49.301759450895624,52.235555888154025,56.75580614230537,,,50,39.134137474584186,66.66666666666666,44.0
Jaipur,Pomegranate,Kharif,11418.224980802834,44.91421135478199,5128.4057008423,2398.6335675262926,377.4853499041316,-208.32035645843317,,,,9.014809614544701,61.3634774796657,19.640070083796413,18.39467570195964,19.141912331061704,22.73665728038783,,,50,40.106333904249254,66.66666666666666,34.0
Nagaur,Barley,Rabi,20000.0,50.82013218638949,10164.026437277898,2570.1274617512154,181.80305849070606,53.49096807035679,69371.63,,,,76.07082660526572,64.86179853726325,57.23779342329045,61.812196491674136,95.13679153617322,79.3518469123646,,50,72.28160190770214,83.33333333333334,1.0
Jaipur,Barley,Rabi,16914.15330432227,37.19334966462981,6290.940181288119,2486.549762048151,326.95860071671166,-90.95532017298035,69371.63,,,9.014809614544701,42.13643200018357,42.822949528561324,35.80730645431198,40.016692298861585,41.43095709798808,79.3518469123646,,50,49.06096340152345,83.33333333333334,23.0
Alwar,Gram,Kharif,9596.826797541784,34.85961780010783,3345.4171425613936,2526.732325476933,278.24338766668,-52.21825896305323,46863.89,,,,36.32480494392992,53.41880765023497,41.55445368510388,48.673066064182535,59.455009962689445,93.81821196798955,,50,54.7853308204676,83.33333333333334,13.0
Kota,Bajra,Rabi,12636.648744275284,30.508423803967904,3855.242353522292,2522.1941674671225,245.24804492519522,93.40521353268004,37245.85,,,,25.4891484833901,52.22212744114591,63.159591260116365,56.597112968734095,71.66289667049634,100.0,,50,56.60127135018755,83.33333333333334,12.0
Jodhpur,Fenugreek,Kharif,14495.56854424563,38.65467557017766,5603.214992830874,2600.736397971686,276.76488909499176,118.47205023916065,,,,,45.775530947151,72.93315879336765,66.87858275463489,70.51132837787455,60.00203695380874,,,50,56.0619386072453,66.66666666666666,15.0
Kota,Citrus,Rabi,9062.100568872636,40.61594407360978,3680.657698947584,2495.9311253092324,282.7288893063056,103.41680843967605,,,,,50.65962293406782,45.296748749421845,64.64494167515527,53.036025919715215,57.795427388468035,,,50,52.58856670097361,66.66666666666666,19.0
Nagaur,Gram,Kharif,11781.77092278058,28.516623841631603,3359.763295932067,2625.0862951061263,277.5716463498944,-36.169327608807954,46863.89,,,,20.529024860049294,79.35405465709619,43.935521543862436,65.18664141180268,59.70354630784948,93.81821196798955,,50,54.108720265276354,83.33333333333334,21.0
Jodhpur,Onion,Rabi,20000.0,36.52681655552511,7305.363311105021,2547.5992270005777,308.0393110213099,-0.2369688859005949,192832.55,57.291666666666664,4.0,,40.47658327906446,58.921262175699674,49.26655465479076,55.059379167336104,48.430870601030826,0.0,0.0,50,35.89565224338796,100.0,45.0
Sri Ganganagar,Chilli,Rabi,7409.137431761011,32.97711746817838,2443.319954250603,2517.1989278254327,302.037566426736,68.93737802738141,,,,,31.636867126922564,50.904918034610326,59.52946939037287,54.35473857691534,50.651445141922935,,,50,45.17050835786953,66.66666666666666,33.0
Alwar,Sugarcane,Rabi,18302.878904995712,31.073936494306125,5687.424967568119,2441.395499450784,295.1848422073701,-119.79896052809897,,,,,26.897428886887774,30.916089456817065,31.52797697976742,31.160844465997208,53.18687208278881,,,50,37.912742569786275,66.66666666666666,47.0
Bhilwara,Bajra,Kharif,11311.35121664275,34.91736486141905,3949.625775071712,2560.8717200636356,236.42500243619514,141.9375313439237,37245.85,,,,36.46861083227442,62.421124837929085,70.35999230244744,65.59667182373643,74.92731807589837,100.0,,50,62.195094204667384,83.33333333333334,8.0
Jaipur,Wheat,Rabi,13604.06862965984,47.16692410038034,6416.620725115308,2503.988940727061,297.6413670220433,-33.230135454014736,74052.11,40.666666666666664,3.0,9.014809614544701,66.97334489473332,47.42153775371899,44.37158895645326,46.201558234812694,52.277986945046564,76.34356921253551,100.0,50,62.77688129428318,100.0,2.0
Nagaur,Fenugreek,Kharif,20000.0,24.410787127877025,4882.157425575406,2612.662662648438,273.9225402489848,-32.02449652768444,,,,,10.3043747633668,76.0780305400486,44.550461183730484,63.46700279752136,61.053672421516495,,,50,42.570060151431264,66.66666666666666,49.0
Jodhpur,Chilli,Rabi,15761.21898448372,45.10433775927885,7108.993445741116,2471.029992041708,324.83249979008684,81.14825384778584,,,,,61.83694393623674,38.7304958113978,61.34111175468306,47.774742188711905,42.21758930378014,,,50,51.79576375649145,66.66666666666666,16.0
Jodhpur,Cotton,Rabi,18257.35897481804,36.77562356813184,6714.257610061618,2494.8963609333077,247.2235805086397,-116.29286601109928,91569.22,46.875,2.0,,41.09618040940878,45.02388869319144,32.04815173657385,39.83359391054441,70.93197186153506,65.08482408843429,62.65664160401001,50,52.40894743735748,100.0,14.0
Sri Ganganagar,Cotton,Kharif,15924.151618512307,25.22384888440335,4016.6839403768154,2464.628477114618,326.4832059477054,115.85394052321007,91569.22,46.875,2.0,,12.329119668498123,37.042461546201174,66.49015210104473,48.8215377681386,41.6068475418905,65.08482408843429,62.65664160401001,50,42.616002375701974,100.0,33.0
Kota,Barley,Kharif,15807.380823735322,32.838328687043195,5190.879671710842,2477.792885128488,276.3843557591727,-109.11607241860723,69371.63,,,,31.29124531500335,40.51382294448559,33.112922478926535,37.55346275826197,60.14282978898611,79.3518469123646,,50,48.61967265067315,83.33333333333334,23.0
Udaipur,Citrus,Rabi,16864.71566956815,26.36315487679913,4446.071111500063,2441.090367696757,320.9339084147643,103.0029107565951,,,,,15.166301450782893,30.835628368767786,64.58353456659174,44.33479084789737,43.660022019295816,,,50,35.61004911355943,66.66666666666666,53.0
Jaipur,Wheat,Rabi,16131.30118170656,41.46218956661751,6688.390675521185,2503.988940727061,297.6413670220433,-33.230135454014736,74052.11,40.666666666666664,3.0,9.014809614544701,52.76700436814006,47.42153775371899,44.37158895645326,46.201558234812694,52.277986945046564,76.34356921253551,100.0,50,59.22529616263486,100.0,9.0
Kota,Mango,Kharif,18378.150752316506,47.119773362701714,8659.742982747197,2420.5607348352382,229.76267835915658,-55.271002414770166,,,,,66.85592673415488,25.42210920699903,41.10153945963453,31.69388130805323,77.39229921521903,,,50,56.21547043657629,66.66666666666666,11.0
Nagaur,Cotton,Rabi,9680.902595379355,38.64590735079463,3741.2726477309775,2487.588697001986,280.0303048450456,55.441129147157405,91569.22,46.875,2.0,,45.75369569616255,43.09690933672524,57.52712520226548,48.86899568294134,58.79387173355707,65.08482408843429,62.65664160401001,50,53.55969159432861,100.0,22.0
Udaipur,Oilseeds,Rabi,12282.803097412145,32.72998489008651,4020.1595978620726,2548.9578021351304,296.33628093271363,-146.77735057676895,,,,,31.021439793922344,59.27950884154187,27.525381666220415,46.57785797141329,52.76085336796266,,,50,43.313412730610196,66.66666666666666,40.0
Bhilwara,Cotton,Kharif,13213.016117869523,48.05422646654527,6349.412688342149,2577.1034544330764,305.4366722745149,120.71996455962663,91569.22,46.875,2.0,,69.182969109355,66.70131852821257,67.212090102854,66.90562715806914,49.393816166141576,65.08482408843429,62.65664160401001,50,61.61432790753995,100.0,9.0
Bhilwara,Citrus,Rabi,8592.977358063914,36.55764285357766,3141.3899730497988,2521.2294029530503,280.30322522981425,-68.6014904709033,,,,,40.55334914515638,51.967725853998495,39.12378804731839,46.830150731326455,58.692894417951926,,,50,47.744402126996235,66.66666666666666,30.0
Jaipur,Oilseeds,Rabi,18168.170427198154,36.1909741403661,6575.2378610849255,2429.589871796776,333.5078134620281,219.49112779389557,,,,9.014809614544701,39.64024432502809,27.8030288408392,81.86607777083053,49.42824841283573,39.0078258140804,,,50,44.19584618124831,66.66666666666666,30.0
Nagaur,Onion,Kharif,14835.31799815114,30.37479842975772,4506.1979383519765,2527.523798232102,282.7244871643125,-140.60551481108678,192832.55,57.291666666666664,4.0,,25.15638495902481,53.627513424713555,28.441053834468242,43.55292958861543,57.797056128958594,0.0,0.0,50,31.169240576823075,100.0,60.0
Alwar,Guava,Rabi,16563.367285138014,49.5688016624422,8210.262678191899,2449.5066072578297,393.12308276116,-215.55321920132823,,,,,72.95467327169595,33.05493128768682,17.321586371350463,26.761593321152276,16.950881009437623,,,50,44.84482551142678,66.66666666666666,34.0
